date,atmosphericpressure (kPa),precipitation (mm),radiation (W/m2),relativehumidity (-),temperature (degrees Celsius),winddirection (degrees),windgusts (m/s),windspeed (m/s)
2019-02-14,99.16208333333333,,112.5,0.7212083333333333,28.645833333333332,208.45833333333334,1.0658333333333334,0.5483333333333333
2019-02-15,99.22500000000001,,118.08333333333333,0.5579999999999999,27.608333333333334,205.5,1.1675,0.5962500000000001
2019-02-16,99.10208333333333,,143.25,0.5104583333333333,26.7375,173.20833333333334,1.6125,0.81875
2019-02-17,99.08583333333333,,119.0,0.6730833333333334,28.316666666666666,203.5,1.33625,0.7012499999999999
2019-02-18,98.99125,,119.45833333333333,0.7382916666666667,29.420833333333334,225.0,1.4741666666666668,0.7620833333333333
2019-02-19,98.83375000000001,,116.58333333333333,0.73575,29.604166666666668,236.95833333333334,1.7066666666666668,0.8516666666666667
2019-02-20,98.87416666666667,,121.20833333333333,0.7413333333333334,29.9875,239.5,1.9429166666666668,1.0216666666666667
2019-02-21,99.05791666666666,,123.0,0.739,30.104166666666668,245.04166666666666,2.3962499999999998,1.2229166666666667
2019-02-22,99.10208333333333,,104.25,0.7814166666666668,29.304166666666664,233.91666666666666,2.5775,1.2241666666666666
2019-02-23,98.97250000000001,,118.75,0.7768333333333334,28.7,232.33333333333334,2.2395833333333335,1.0629166666666667
2019-02-24,98.87875000000001,,32.625,0.9238749999999999,24.837500000000002,262.375,0.9425,0.47291666666666665
2019-02-25,98.81375000000001,,139.54166666666666,0.8344166666666667,26.770833333333332,267.125,1.5166666666666666,0.7050000000000001
2019-02-26,98.98041666666666,,67.08333333333333,0.8807916666666666,24.84583333333333,220.2608695652174,1.2330434782608695,0.6286956521739131
2019-02-27,99.00416666666666,,148.91666666666666,0.7857083333333333,26.945833333333336,245.41666666666666,1.2908333333333333,0.6162500000000001
2019-02-28,99.085,,146.33333333333334,0.7423333333333333,28.025000000000002,235.33333333333334,1.5541666666666665,0.79
2019-03-01,99.18208333333332,,155.625,0.7699583333333333,26.84583333333333,257.375,1.1333333333333333,0.5962500000000001
2019-03-02,99.12708333333335,,181.16666666666666,0.6790416666666667,28.724999999999998,252.91666666666666,1.495,0.65625
2019-03-03,99.12791666666668,,193.91666666666666,0.6942083333333334,29.05,259.9583333333333,1.4270833333333333,0.7183333333333334
2019-03-04,99.08333333333333,,200.04166666666666,0.7277083333333333,29.224999999999998,251.33333333333334,1.78125,0.8975
2019-03-05,99.045,,184.75,0.7389166666666668,29.683333333333334,247.95833333333334,1.75125,0.8612500000000001
2019-03-06,99.12416666666667,,119.66666666666667,0.7836249999999999,27.8875,228.375,1.7133333333333332,0.7687499999999999
2019-03-07,99.11291666666666,,144.75,0.781125,26.766666666666666,235.66666666666666,1.4258333333333333,0.7170833333333334
2019-03-08,98.97333333333334,,148.75,0.7899565217391304,27.833333333333332,229.91666666666666,1.64,0.80625
2019-03-09,99.02708333333334,,183.5,0.8137916666666666,25.879166666666666,250.54545454545453,1.4122727272727273,0.7527272727272727
2019-03-10,99.1175,,143.16666666666666,0.8500833333333334,26.087500000000002,195.79166666666666,1.5962500000000002,0.7829166666666666
2019-03-11,99.04041666666667,,182.375,0.7932083333333333,28.15416666666667,246.04166666666666,1.8770833333333332,0.89875
2019-03-12,98.98625,,185.0,0.7848333333333334,29.224999999999998,237.45833333333334,2.3291666666666666,1.2216666666666667
2019-03-13,98.91833333333334,,155.625,0.7868750000000001,28.75,226.33333333333334,2.4112500000000003,1.2591666666666665
2019-03-14,98.84875,,138.25,0.8162083333333333,26.7,225.35,2.1365000000000003,1.1105
2019-03-15,98.84833333333334,,151.91666666666666,0.8347916666666667,27.724999999999998,228.2,2.7857142857142856,1.4185714285714286
2019-03-16,98.99916666666667,,119.20833333333333,0.8855416666666667,26.349999999999998,257.75,1.50375,0.80625
2019-03-17,98.96041666666667,,192.375,0.8162083333333333,26.933333333333334,201.5,1.7772727272727273,0.9672727272727273
2019-03-18,98.8625,,196.20833333333334,0.8060416666666667,28.420833333333334,251.625,1.6641666666666666,0.92625
2019-03-19,98.81124999999999,,171.91666666666666,0.7967916666666667,28.900000000000002,244.79166666666666,1.9941666666666666,1.0741666666666667
2019-03-20,98.80166666666666,,180.29166666666666,0.8097916666666666,28.84166666666667,247.66666666666666,2.0375,0.9808333333333333
2019-03-21,98.76916666666666,,167.04166666666666,0.8100833333333334,28.379166666666666,232.42857142857142,2.3585714285714285,1.2323809523809524
2019-03-22,98.81416666666667,,144.29166666666666,0.854375,25.650000000000002,255.71428571428572,1.9000000000000001,1.0892857142857142
2019-03-23,98.90708333333333,,186.625,0.8128333333333333,27.745833333333334,230.625,2.259583333333333,1.0887499999999999
2019-03-24,98.94958333333334,,148.0,0.8388749999999999,27.933333333333334,231.125,2.3833333333333333,1.1333333333333333
2019-03-25,99.00875,,164.625,0.7902083333333333,27.758333333333336,217.54166666666666,1.8775000000000002,0.9225
2019-03-26,98.99791666666665,,166.29166666666666,0.7825833333333333,28.429166666666664,239.125,1.9991666666666668,0.9816666666666666
2019-03-27,99.04791666666667,,190.79166666666666,0.7844166666666667,28.666666666666668,230.33333333333334,1.695,0.8204166666666667
2019-03-28,99.03333333333335,,165.625,0.7799583333333334,28.791666666666668,235.45833333333334,1.7483333333333333,0.8670833333333333
2019-03-29,99.00208333333335,,136.58333333333334,0.8115416666666667,28.175,250.04166666666666,2.0025,0.9620833333333333
2019-03-30,98.95125,,143.58333333333334,0.8303478260869565,27.795833333333334,231.4,2.5505,1.302
2019-03-31,98.8875,,157.16666666666666,0.840375,27.133333333333336,224.13333333333333,2.5113333333333334,1.24
2019-04-01,98.77458333333334,,193.83333333333334,0.7834166666666667,29.125,260.4583333333333,1.9325,0.9491666666666667
2019-04-02,98.79458333333334,,180.95833333333334,0.7874583333333334,29.537499999999998,239.375,2.1029166666666668,0.995
2019-04-03,98.76583333333333,,209.375,0.7915416666666667,29.933333333333334,233.20833333333334,1.9770833333333335,0.96625
2019-04-04,98.70333333333333,,199.29166666666666,0.81325,28.34583333333333,247.21052631578948,2.6426315789473684,1.28
2019-04-05,98.7925,,218.70833333333334,0.8329583333333334,27.316666666666666,225.53333333333333,2.8842857142857143,1.8533333333333333
2019-04-06,98.87208333333332,,175.25,0.814625,29.191666666666666,250.375,2.2645833333333334,1.1166666666666667
2019-04-07,98.99416666666667,,78.04166666666667,0.835,27.045833333333334,230.75,1.7841666666666667,0.8254166666666666
2019-04-08,98.99166666666667,,163.70833333333334,0.79425,27.858333333333334,245.125,1.9908333333333335,0.93
2019-04-09,98.93583333333333,,182.66666666666666,0.8259166666666666,27.599999999999998,241.45833333333334,2.3041666666666667,1.0825
2019-04-10,98.86708333333333,,161.5,0.9006666666666666,26.104166666666668,260.4736842105263,1.9494736842105262,1.0515789473684212
2019-04-11,98.86708333333333,,91.41666666666667,0.851,26.2,219.83333333333334,1.4254166666666668,0.7520833333333333
2019-04-12,98.75,,200.95833333333334,0.8363333333333333,27.833333333333332,251.95833333333334,2.2079166666666667,1.06375
2019-04-13,98.92541666666666,,150.58333333333334,0.843125,25.625,242.5,2.075,1.1428571428571428
2019-04-14,99.07041666666667,,94.04166666666667,0.8740416666666667,25.40833333333333,183.04166666666666,1.5770833333333334,0.7508333333333334
2019-04-15,99.0025,,179.66666666666666,0.8262083333333333,26.925,230.58333333333334,1.6895833333333332,0.855
2019-04-16,99.01625,,215.375,0.8432499999999999,26.695833333333336,235.125,1.5608333333333333,0.8491666666666666
2019-04-17,98.90125,,142.75,0.8507083333333333,27.016666666666666,255.16666666666666,1.6875,0.9879166666666667
2019-04-18,98.85833333333333,,178.04166666666666,0.8405416666666666,27.045833333333334,258.5,1.5170833333333336,0.7595833333333334
2019-04-19,98.93416666666667,,167.20833333333334,0.8738695652173913,27.047826086956523,268.8421052631579,1.8363157894736843,1.1563157894736842
2019-04-20,98.96291666666667,,152.83333333333334,0.8838750000000001,26.433333333333334,257.1111111111111,2.8,1.5577777777777777
2019-04-21,98.855,,131.66666666666666,0.8972916666666667,26.875,257.92857142857144,2.1457142857142855,1.1635714285714285
2019-04-22,98.82875,,179.75,0.8609583333333334,27.77916666666667,234.95833333333334,1.8654166666666667,0.9808333333333333
2019-04-23,98.90499999999999,,92.54166666666667,0.90375,26.09583333333333,265.6842105263158,1.6494736842105262,0.9452631578947369
2019-04-24,98.98875,,206.875,0.819125,27.308333333333334,218.6,1.52,0.8079999999999999
2019-04-25,99.05958333333332,,167.79166666666666,0.8294166666666666,28.495833333333334,243.04166666666666,1.5366666666666668,0.7875
2019-04-26,98.96833333333335,,98.95833333333333,0.867625,27.7625,248.79166666666666,1.5870833333333334,0.7583333333333333
2019-04-27,98.87833333333333,,174.54166666666666,0.831875,28.708333333333332,255.33333333333334,1.6283333333333332,0.9029166666666667
2019-04-28,98.90249999999999,,168.75,0.8337500000000001,28.712500000000002,248.45833333333334,1.6983333333333333,0.8754166666666666
2019-04-29,98.94375000000001,,169.83333333333334,0.8431666666666667,28.45,243.79166666666666,1.8895833333333334,0.945
2019-04-30,99.015,,177.66666666666666,0.8362916666666668,28.5625,245.29166666666666,2.0679166666666666,1.0229166666666667
2019-05-01,98.99083333333334,,150.29166666666666,0.8452500000000001,27.65833333333333,257.2916666666667,1.6266666666666667,0.8404166666666667
2019-05-02,98.94583333333333,,167.75,0.828375,27.3875,243.25,1.9979166666666666,1.01
2019-05-03,98.93583333333333,,161.0,0.8283333333333333,27.77916666666667,239.54166666666666,1.7541666666666667,0.9870833333333332
2019-05-04,98.91458333333333,,123.0,0.865625,25.670833333333334,235.95833333333334,1.1683333333333332,0.625
2019-05-05,98.8925,,186.41666666666666,0.8190833333333334,27.954166666666666,240.0,1.6808333333333334,0.8179166666666666
2019-05-06,99.00958333333334,,125.08333333333333,0.824375,28.1875,234.875,1.6958333333333335,0.8241666666666667
2019-05-07,99.05458333333333,,134.45833333333334,0.8167916666666667,28.325,233.91666666666666,1.8120833333333335,0.86
2019-05-08,98.95125,,180.625,0.8125416666666667,27.537499999999998,235.625,2.0379166666666664,0.9491666666666667
2019-05-09,98.8775,,100.83333333333333,0.8560833333333333,25.599999999999998,218.04166666666666,1.6208333333333333,0.7408333333333333
2019-05-10,98.80666666666667,,203.41666666666666,0.7957083333333334,27.037499999999998,221.04166666666666,1.7204166666666667,0.8025000000000001
2019-05-11,98.92916666666667,,119.41666666666667,0.821625,27.15833333333333,248.16666666666666,1.33125,0.66
2019-05-12,98.91583333333334,,202.125,0.80775,27.554166666666664,253.86363636363637,1.2463636363636363,0.6749999999999999
2019-05-13,98.90291666666667,,129.79166666666666,0.8655833333333334,25.704166666666666,222.75,1.6958333333333335,0.85
2019-05-14,98.88666666666666,,174.95833333333334,0.8464999999999999,26.912499999999998,252.66666666666666,1.3741666666666665,0.7383333333333333
2019-05-15,99.02208333333334,,164.54166666666666,0.8470833333333333,26.84583333333333,254.0,1.378,0.7855000000000001
2019-05-16,99.14958333333334,,88.54166666666667,0.8805833333333334,25.22083333333333,211.6153846153846,1.623076923076923,0.7430769230769231
2019-05-17,99.07708333333333,,176.54166666666666,0.8199166666666667,27.670833333333334,245.70833333333334,1.6075,0.7733333333333333
2019-05-18,98.94958333333334,,208.79166666666666,0.8025000000000001,27.925,248.45833333333334,1.5154166666666666,0.7687499999999999
2019-05-19,99.01958333333333,,186.58333333333334,0.8207083333333333,27.691666666666666,239.04166666666666,1.6891666666666667,0.8170833333333333
2019-05-20,99.06333333333333,,122.75,0.8569166666666667,26.204166666666666,248.83333333333334,1.6049999999999998,0.7866666666666666
2019-05-21,99.1025,,111.625,0.8587083333333334,25.78333333333333,230.41666666666666,1.4133333333333333,0.6966666666666667
2019-05-22,99.03083333333335,,130.625,0.8319166666666667,26.683333333333334,248.91666666666666,1.1641666666666666,0.5841666666666666
2019-05-23,98.96416666666666,,158.0,0.8471666666666667,26.270833333333332,262.05263157894734,1.5068421052631578,0.8073684210526316
2019-05-24,98.99708333333332,,126.29166666666667,0.8806249999999999,25.320833333333336,267.0,1.8307142857142857,0.9142857142857144
2019-05-25,99.02958333333333,,177.20833333333334,0.8499583333333334,26.6875,254.5,1.1079166666666667,0.6158333333333333
2019-05-26,99.05125,,137.83333333333334,0.87075,26.400000000000002,269.5833333333333,1.6320833333333333,0.86375
2019-05-27,98.99958333333332,,197.33333333333334,0.81725,26.075,201.4,2.405333333333333,1.02
2019-05-28,98.99333333333334,,178.08333333333334,0.8248333333333333,26.84583333333333,255.29166666666666,1.735,0.86625
2019-05-29,99.00166666666667,,78.125,0.8655833333333334,24.75,231.75,1.8708333333333333,0.9162499999999999
2019-05-30,99.05624999999999,,137.33333333333334,0.8379583333333334,26.05,217.5,1.7045833333333331,0.7645833333333334
2019-05-31,99.05375,,116.16666666666667,0.8341666666666666,26.579166666666666,236.25,1.8070833333333332,0.9116666666666666
2019-06-01,99.10541666666667,,109.25,0.87025,25.104166666666668,250.0,1.3929166666666666,0.6425
2019-06-02,99.14625000000001,,136.70833333333334,0.8865,25.2375,255.91666666666666,1.2012500000000002,0.6404166666666666
2019-06-03,99.21750000000002,,136.04166666666666,0.8588749999999999,26.224999999999998,269.2916666666667,1.1770833333333333,0.6629166666666667
2019-06-04,99.17791666666666,,134.875,0.8530833333333333,26.733333333333334,260.8333333333333,1.7708333333333333,0.90125
2019-06-05,99.13416666666666,,84.625,0.851625,25.962500000000002,260.5,2.021666666666667,0.9812500000000001
2019-06-06,99.10166666666667,,98.20833333333333,0.8863333333333333,24.545833333333334,246.75,1.64875,0.85125
2019-06-07,99.11041666666667,,82.20833333333333,0.9059166666666667,23.891666666666666,228.11111111111111,1.3822222222222222,0.6649999999999999
2019-06-08,99.25291666666668,,111.54166666666667,0.8705833333333333,25.349999999999998,263.0833333333333,1.1079166666666667,0.6220833333333333
2019-06-09,99.27208333333334,,118.20833333333333,0.8853333333333334,25.354166666666668,238.08333333333334,1.6804166666666667,0.8629166666666667
2019-06-10,99.22874999999999,,104.79166666666667,0.9004583333333334,24.775000000000002,238.16666666666666,1.73375,1.0341666666666667
2019-06-11,99.23791666666666,,160.41666666666666,0.8341666666666666,26.462500000000002,263.125,1.67875,0.8483333333333333
2019-06-12,99.28625,,80.29166666666667,0.8863913043478261,24.01304347826087,258.4117647058824,1.8864705882352941,0.918235294117647
2019-06-13,99.28500000000001,,161.20833333333334,0.8491249999999999,25.829166666666666,250.35714285714286,2.3714285714285714,1.1842857142857142
2019-06-14,99.29791666666667,,105.25,0.8739583333333334,25.291666666666668,186.33333333333334,1.7133333333333334,0.7655555555555555
2019-06-15,99.32291666666667,,104.75,0.897875,24.308333333333334,268.125,1.2591666666666665,0.6845833333333333
2019-06-16,99.35708333333334,,150.20833333333334,0.8555833333333333,25.900000000000002,251.05,1.7884999999999998,0.992
2019-06-17,99.31083333333333,,158.0,0.8219166666666666,26.754166666666666,247.91666666666666,1.8295833333333331,0.8220833333333334
2019-06-18,99.34875,,154.45833333333334,0.8284583333333333,26.679166666666664,254.70833333333334,1.4770833333333335,0.7695833333333333
2019-06-19,99.28875,,177.20833333333334,0.8286666666666668,26.820833333333336,260.7916666666667,1.6175,0.80375
2019-06-20,99.31124999999999,,68.875,0.84625,25.775000000000002,230.66666666666666,1.7041666666666666,0.7316666666666666
2019-06-21,99.39,,107.79166666666667,0.844125,25.795833333333334,254.41666666666666,1.3754166666666665,0.6716666666666667
2019-06-22,99.29583333333333,,142.125,0.8503333333333334,25.662499999999998,269.7083333333333,1.8808333333333334,0.8525
2019-06-23,99.19333333333333,,164.70833333333334,0.820625,26.087500000000002,270.5,1.8104166666666668,1.1529166666666666
2019-06-24,99.19666666666666,,96.41666666666667,0.8531666666666666,24.320833333333336,189.95833333333334,1.9858333333333331,0.8175
2019-06-25,99.22583333333334,,102.41666666666667,0.8537499999999999,24.458333333333332,190.83333333333334,1.3679166666666667,0.6916666666666668
2019-06-26,99.32625,,134.16666666666666,0.8575833333333334,24.666666666666668,285.1111111111111,2.1294444444444443,1.0955555555555554
2019-06-27,99.29083333333334,,163.45833333333334,0.832875,25.275000000000002,248.30769230769232,2.1446153846153844,0.9638461538461538
2019-06-28,99.27458333333334,,91.66666666666667,0.8870833333333333,24.7625,235.58333333333334,1.43625,0.67125
2019-06-29,99.28958333333333,,115.58333333333333,0.8484583333333333,25.71666666666667,236.41666666666666,1.3104166666666666,0.69375
2019-06-30,99.35666666666667,,147.875,0.8714583333333333,25.787499999999998,237.375,1.4154166666666665,0.71
2019-07-01,99.22583333333334,,150.45833333333334,0.8472916666666667,26.079166666666666,252.41666666666666,1.8425,0.9370833333333333
2019-07-02,99.0475,,136.41666666666666,0.8315416666666667,26.21666666666667,249.08333333333334,1.6520833333333333,0.8145833333333333
2019-07-03,99.055,,143.45833333333334,0.8253333333333334,26.3875,255.375,1.57,0.7495833333333334
2019-07-04,99.14958333333334,,74.41666666666667,0.8796666666666667,25.179166666666664,239.125,2.0100000000000002,0.8908333333333333
2019-07-05,99.24291666666666,,70.875,0.8666666666666667,25.120833333333334,233.16666666666666,1.4908333333333335,0.79
2019-07-06,99.15125,,66.25,0.8742916666666667,24.75,227.375,0.9816666666666666,0.5379166666666667
2019-07-07,99.14833333333333,,128.45833333333334,0.8359583333333332,26.170833333333334,242.66666666666666,2.2516666666666665,1.0508333333333333
2019-07-08,99.27749999999999,,109.45833333333333,0.82675,25.066666666666666,208.5,2.31125,1.0208333333333333
2019-07-09,99.40958333333333,,98.75,0.8330833333333333,25.025000000000002,247.375,1.97,0.90125
2019-07-10,99.34541666666667,,67.45833333333333,0.8625416666666667,24.9375,256.375,1.2854166666666667,0.6370833333333333
2019-07-11,99.27125000000001,,77.75,0.8608750000000001,23.883333333333336,268.9583333333333,1.8145833333333332,0.8762500000000001
2019-07-12,99.30624999999999,,111.16666666666667,0.9022916666666667,23.316666666666666,260.5416666666667,1.40125,0.8133333333333334
2019-07-13,99.35166666666667,,107.29166666666667,0.8758750000000001,24.47083333333333,242.86666666666667,1.6714285714285713,0.9906666666666666
2019-07-14,99.27125000000001,,80.75,0.8568333333333333,24.420833333333334,265.875,1.4054166666666665,0.7354166666666666
2019-07-15,99.10541666666667,,136.45833333333334,0.836375,24.78333333333333,235.91666666666666,1.8470833333333332,0.89125
2019-07-16,99.24416666666667,,88.58333333333333,0.8783333333333334,23.72083333333333,268.2083333333333,1.3379166666666666,0.7154166666666667
2019-07-17,99.29833333333333,,147.20833333333334,0.8113333333333334,25.395833333333332,265.4166666666667,1.805,0.8933333333333334
2019-07-18,99.20125,,59.875,0.8464166666666667,24.375,240.0,2.09,0.9375
2019-07-19,99.30458333333333,,87.5,0.8402916666666668,24.7625,218.79166666666666,1.8408333333333333,0.8375
2019-07-20,99.32666666666667,,105.45833333333333,0.8629166666666667,23.979166666666668,253.25,1.5620833333333335,0.82625
2019-07-21,99.27291666666666,,143.91666666666666,0.839125,25.308333333333334,251.5,2.256666666666667,1.2825
2019-07-22,99.27916666666665,,116.04166666666667,0.806,25.554166666666664,242.41666666666666,2.1804166666666664,1.0808333333333333
2019-07-23,99.25708333333334,,101.70833333333333,0.8445,24.6375,240.79166666666666,1.7808333333333335,0.8575
2019-07-24,99.20708333333333,,104.25,0.8347916666666667,25.354166666666668,252.79166666666666,1.9891666666666667,1.1558333333333333
2019-07-25,99.20083333333334,,124.54166666666667,0.8290833333333333,25.070833333333336,219.29166666666666,1.6375,0.8075
2019-07-26,99.23125,,109.16666666666667,0.843,24.829166666666666,247.08333333333334,2.1929166666666666,1.03375
2019-07-27,99.21999999999998,,89.875,0.8365416666666666,25.429166666666664,239.79166666666666,2.61375,1.2416666666666667
2019-07-28,99.19083333333333,,81.58333333333333,0.8459583333333334,24.558333333333334,243.16666666666666,2.6016666666666666,1.2029166666666666
2019-07-29,99.25041666666668,,65.0,0.8466666666666667,24.77916666666667,253.8421052631579,1.9694736842105265,1.0010526315789474
2019-07-30,99.26291666666667,,89.29166666666667,0.8161666666666667,25.733333333333334,234.5,2.8863636363636362,1.3704545454545454
2019-07-31,99.24333333333334,,86.91666666666667,0.8051666666666666,25.733333333333334,247.95833333333334,2.03625,1.05375
2019-08-01,99.185,,46.583333333333336,0.8152499999999999,25.125,241.625,2.2591666666666668,1.0854166666666667
2019-08-02,99.21958333333333,,34.416666666666664,0.8270416666666667,24.820833333333336,244.83333333333334,2.424583333333333,1.1904166666666667
2019-08-03,99.32875,,64.125,0.853125,24.391666666666666,233.58333333333334,1.9470833333333335,1.0379166666666666
2019-08-04,99.40166666666666,,27.416666666666668,0.8275,24.920833333333334,250.375,1.635,0.83625
2019-08-05,99.38041666666668,,33.958333333333336,0.8013750000000001,25.058333333333334,258.0,2.2895833333333333,1.1595833333333334
2019-08-06,99.44708333333334,,41.875,0.801875,25.391666666666666,246.83333333333334,2.0904166666666666,0.9908333333333333
2019-08-07,99.49374999999999,,36.875,0.7908333333333334,25.420833333333334,250.58333333333334,2.1545833333333335,1.0887499999999999
2019-08-08,99.44833333333334,,36.083333333333336,0.8677916666666666,23.733333333333334,247.58333333333334,1.5608333333333333,0.7933333333333333
2019-08-09,99.50416666666666,,65.29166666666667,0.887,23.633333333333336,249.75,2.0708333333333333,1.08375
2019-08-10,99.52541666666667,,26.5,0.8177500000000001,25.379166666666666,240.91666666666666,2.43375,1.3883333333333334
2019-08-11,99.42,,27.458333333333332,0.784125,26.025000000000002,243.125,2.5229166666666667,1.2120833333333334
2019-08-12,99.29166666666667,,25.416666666666668,0.7986249999999999,24.920833333333334,240.58333333333334,1.8812499999999999,0.8779166666666667
2019-08-13,99.25,,34.25,0.8212916666666666,24.625,229.79166666666666,2.274583333333333,1.1283333333333332
2019-08-14,99.36166666666666,,21.333333333333332,0.808125,25.320833333333336,240.625,2.0191666666666666,0.95375
2019-08-15,99.34166666666665,,32.291666666666664,0.8097500000000001,24.916666666666668,254.95833333333334,1.5304166666666665,0.8483333333333333
2019-08-16,99.25541666666668,,37.958333333333336,0.8140833333333334,24.954166666666666,234.29166666666666,2.205416666666667,1.0262499999999999
2019-08-17,99.22041666666667,,20.666666666666668,0.8044166666666667,25.304166666666664,240.125,1.8879166666666667,0.9520833333333334
2019-08-18,99.16583333333334,,5.5,0.7745000000000001,25.84583333333333,241.08333333333334,2.0425,1.0062499999999999
